score,stake,suspicion,param_id,node_id,layer,parameter,value,unit,species,source_ref,self_declared,signals
4,2,2,p_cc18ffec56,micro_ct_growth_plate,L13,human fetal proximal tibial growth plate thickness (target dimension for micro-CT),1.15 falling to 0.6,mm,human,rodriguez1992,False,grade_A_B|unread_source|sole_source
4,1,4,p_b1ea3427b6,microbiome_igf1_axis,L10,serum IGF-1 response to short-chain fatty acid supplementation in antibiotic-treated mice,restored to non-antibiotic-treated level,qualitative,mouse,yan2016,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_77f7f9c787,mid_parental_target_height,L9,bias of uncorrected mid-parental height (children taller than predicted),2.7,cm,human,zeevi2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_aeba9b0771,mid_parental_target_height,L9,"regression slope of adult height on mid-parental height, boys",0.78,cm/cm,human,luo1998,False,grade_A_B|unread_source|sole_source
4,2,2,p_72528696f6,mid_parental_target_height,L9,heritability of stature estimated from parent-offspring regression,0.75-0.78,proportion (cm scale),human,luo1998,False,grade_A_B|unread_source|sole_source
4,2,2,p_ed5f0cdfa7,migration_studies_height,L10,"height gain at age 18, Turkish- and Moroccan-origin children in the Netherlands, 1997-2009",2-3,cm,human,schnbeck2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_6464c3a4c3,mini_puberty_infancy,L9,"increase in growth velocity for a 25th-to-75th percentile shift in free testosterone, boys",8.3,cm/yr,human,pridik2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_3741ecc7ab,mini_puberty_infancy,L9,"fraction of the free-testosterone effect on growth velocity mediated by IGF-I, boys",32.6,percent,human,pridik2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_bef49e3d53,missing_heritability_height,L8,"height heritability, sibling IBD design",0.76,proportion of variance,human,sidorenko2024,False,grade_A_B|unread_source|sole_source
4,1,4,p_83f8f96aea,monoclonal_column_formation,L2,"Short columns (<10 cells) from PTHrP-creER P6 pulse, peak",P18,postnatal day of peak,mouse,mizuhashi2018,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_23003b7951,monoclonal_column_formation,L2,Duration over which labelled resting cells keep generating columns,>=12,months,mouse,mizuhashi2018,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_fe55862d09,mri_physeal_closure_staging,L7,"inter-observer agreement for MRI fusion score across wrist, knee and ankle",0.87-0.94,kappa,human,kvist2021,False,grade_A_B|unread_source|sole_source
4,2,2,p_77a26ddd3f,mri_physis_imaging,L13,age above which growth cartilage layers ceased to be resolvable at 7 T,13,years,human,dymerska2018,False,grade_A_B|unread_source|sole_source
4,2,2,p_673a52a5b5,multiple_epiphyseal_dysplasia,L11,patients in the MED natural-history series,22,patients,human,taner2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_ca9efe58c6,multiple_epiphyseal_dysplasia,L11,share of MED variants in COMP,47,percent,human,taner2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_b9605990a5,multiple_epiphyseal_dysplasia,L11,children followed to ages 11-18 with near-normal height,15,children,human,taner2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_1f4cb9b29c,muscle_bone_mechanical_coupling,L9,variance in arm peak BMC velocity explained by arm peak lean mass velocity,61,percent,human,rauch2004,False,grade_A_B|unread_source|sole_source
4,2,2,p_279bf616b5,muscle_bone_mechanical_coupling,L9,variance in leg peak BMC velocity explained by leg peak lean mass velocity,41,percent,human,rauch2004,False,grade_A_B|unread_source|sole_source
4,2,2,p_a7ea2faf38,netherlands_tallest_population,L10,"mean final height, Dutch men",183.8,cm,human,schnbeck2013,False,grade_A_B|unread_source|sole_source
4,2,2,p_aac2fe7557,netherlands_tallest_population,L10,"mean final height, Dutch women",170.7,cm,human,schnbeck2013,False,grade_A_B|unread_source|sole_source
4,2,2,p_36d0381c43,netherlands_tallest_population,L10,"height gap at age 18, Turkish/Moroccan-origin vs Dutch-origin, 2009",5.5 (boys) to 7 (girls),cm,human,schnbeck2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_7be4f1e495,noonan_syndrome,L11,paternal height SDS in that cohort,-0.33,SDS,human,jirova2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_2fc04d7d54,noonan_syndrome,L11,patients reaching final height in the Turkish national cohort,67,patients,human,klar2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_265f8f3b17,nppc_duplication_tall_stature,L11,plasma CNP concentration in the t(2;7) proband relative to controls,2,fold,human,bocciardi2007,False,grade_A_B|unread_source|sole_source
4,2,2,p_b7d4148fb0,nppc_duplication_tall_stature,L11,heterozygous NPPC mutations identified in the CNP ring,2,mutations,human,hisadooliva2018,False,grade_A_B|unread_source|sole_source
4,2,2,p_c33b1557e1,nppc_gene,L8,"plasma CNP concentration, NPPC-overexpressing translocation carrier",2,fold vs control,human,bocciardi2007,False,grade_A_B|unread_source|sole_source
4,2,2,p_68317a54a6,npr2_gene,L8,"height z-score, heterozygous NPR2 mutation carriers",-1.8,SDS,human,olney2006,False,grade_A_B|unread_source|sole_source
4,2,2,p_a5b06cde03,npr2_gene,L8,"height z-score, non-carrier family members",-0.4,SDS,human,olney2006,False,grade_A_B|unread_source|sole_source
4,2,2,p_bf2270c77a,npr2_gene,L8,pathogenic NPR2 allele frequency in SHOX-negative Leri-Weill referrals,3,%,human,hisadooliva2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_66f8484035,npr2_heterozygous_short_stature,L11,height z-score of NPR2 heterozygous carriers,-1.8,SDS,human,olney2006,False,grade_A_B|unread_source|sole_source
4,2,2,p_514c8e2077,npr2_heterozygous_short_stature,L11,height z-score of non-carrier relatives in the same family,-0.4,SDS,human,olney2006,False,grade_A_B|unread_source|sole_source
4,2,2,p_bf28da4965,npr2_heterozygous_short_stature,L11,heterozygous NPR2 variants in short-stature patients vs controls,7 vs 0,variants,human,wang2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_eef51d6d0e,npr2_heterozygous_short_stature,L11,estimated prevalence of NPR2 haploinsufficiency in idiopathic short stature,0 to 1/26,proportion,human,wang2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_5472b81191,npr2_heterozygous_short_stature,L11,pathogenic NPR2 mutation yield in SHOX-negative Leri-Weill referrals,~3,percent,human,hisadooliva2015,False,grade_A_B|unread_source|sole_source
4,1,4,p_175c595043,octreotide_somatostatin_analog,L12,paediatric cohorts reporting final adult height with a somatostatin analogue as primary gr,0,cohorts,human,burren2023,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_8376ff76af,oxandrolone,L12,"increase in measured final adult height, androgen therapy vs untreated controls",+1.78,cm,human,wang2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_009eeed680,oxandrolone,L12,superiority of testosterone over oxandrolone on final adult height,+2.64,cm,human,wang2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_a65570e622,oxandrolone,L12,final height gain with low-dose regimens,+1.88,cm,human,wang2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_5126fe0354,oxandrolone,L12,final height gain with short-course versus long-course therapy,+2.70,cm,human,wang2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_84f4a71c77,pappa2_protease,L4,adult/near-adult height in PAPP-A2 deficiency,-2.16 to -3.81,SDS,human,dauber2016,False,grade_A_B|unread_source|sole_source
4,2,2,p_715ed1d50e,pappa2_protease,L4,ratio of bioactive IGF to total IGF-1,0.09-0.32,%,human,dauber2016,False,grade_A_B|unread_source|sole_source
4,2,2,p_8e8fec3aa6,pappa2_protease,L4,circulating PAPP-A2 protein,not detectable,ug/L,human,dauber2016,False,grade_A_B|unread_source|sole_source
4,2,2,p_9730979b08,peak_height_velocity,L7,"mean age at peak velocity across six pubertal markers, boys",13.0-14.0,years,human,cole2014,False,grade_A_B|unread_source|sole_source
4,2,2,p_6c4b65bdbe,peak_height_velocity,L7,"mean age at peak velocity across six pubertal markers, girls",12.0-13.1,years,human,cole2014,False,grade_A_B|unread_source|sole_source
4,2,2,p_f0f321c20e,peak_height_velocity,L7,correlation of age at peak velocity across pubertal markers,0.6-0.8 (boys); 0.8-0.92 (girls),correlation coefficient,human,cole2014,False,grade_A_B|unread_source|sole_source
4,2,2,p_903cf9290c,phosphate_homeostasis,L4,"additional growth velocity on burosumab, adolescents",0.121,height Z-score per year,human,fukumoto2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_156781d5f6,physeal_bar_formation,L6,physeal fractures as a share of all paediatric fractures,18-30,%,human,hooper2024,False,grade_A_B|unread_source|sole_source
4,1,4,p_7eb6a52a8d,piezo1_channel,L6,rib fracture penetrance in chondrocyte-specific Piezo1 deletion,100,% of animals at 7 days,mouse,brylka2024,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_a2ad46d50f,piezo1_channel,L6,compressive stress applied to induce PIEZO1 upregulation in vivo,10,kPa,mouse,chen2025,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_f58517cd6e,piezo1_channel,L6,compressive stress applied to primary growth plate chondrocytes in vitro,100,kPa,mouse,chen2025,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_46ad89d2a0,pituitary_gigantism,L11,patients in the international pituitary gigantism series,208,patients,human,rostomyan2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_7ecaf97e09,pituitary_gigantism,L11,median age at onset of rapid growth,13,years,human,rostomyan2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_6b0027b081,pituitary_gigantism,L11,proportion with macroadenoma (>=10 mm),84,percent,human,rostomyan2015,False,grade_A_B|unread_source|sole_source
4,1,4,p_378946ac9e,prehypertrophic_chondrocyte,L1,volume range occupied by phase 1 of enlargement,600-2000,fl,mouse,cooper2013,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_cfd8c5b7de,prehypertrophic_chondrocyte,L1,fold volume increase during phase 1,3,fold,mouse,cooper2013,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_a9c26e2549,primary_cilium_mechanosensing,L6,"disc/plate degeneration score under caudal compression, wild type vs IFT88-cKO",12 vs 8,score (baseline 2),mouse,chen2025,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_9046773bcd,proliferative_chondrocyte,L1,total cell cycle time,30.9,h,rat,wilsman1996a,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_390faf47d4,proliferative_chondrocyte,L1,G2 phase duration,3.0,h,rat,wilsman1996a,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_c3f112d6c3,proliferative_chondrocyte,L1,cell volume at the start of hypertrophic enlargement,600,fl,mouse,cooper2013,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_707ef2c8d3,proliferative_zone,L1,total cell cycle time,30.9-76.3,h,rat,wilsman1996a,False,grade_A_B|unread_source|sole_source
4,2,2,p_9887b4f069,proximal_humerus_plate,L1,share of humeral longitudinal growth,80,% of humeral length,human,pritchett1991,False,grade_A_B|unread_source|sole_source
4,2,2,p_b4b84d4825,proximal_humerus_plate,L1,share of humeral growth before age 2,less than 75,% of humeral length,human,pritchett1991,False,grade_A_B|unread_source|sole_source
4,2,2,p_fd4dd6b957,proximal_humerus_plate,L1,share of humeral growth at age 8,85,% of humeral length,human,pritchett1991,False,grade_A_B|unread_source|sole_source
4,2,2,p_877684ddf8,proximal_humerus_plate,L1,share of humeral growth after age 11,90,% of humeral length,human,pritchett1991,False,grade_A_B|unread_source|sole_source
4,2,2,p_260061cde1,proximal_humerus_plate,L1,"humeral growth rate, girls",1.2,cm/year,human,pritchett1988,False,grade_A_B|unread_source|sole_source
4,2,2,p_d0f331cb89,proximal_humerus_plate,L1,humerus as a fraction of standing height,18 (age 7) to 19-20 (maturity),% of standing height,human,pritchett1988,False,grade_A_B|unread_source|sole_source
4,2,2,p_479ab1c9c9,proximal_tibia_plate,L1,share of tibial longitudinal growth,57,% of tibial length,human,pritchett1992,False,grade_A_B|unread_source|sole_source
4,2,2,p_629118776f,pubertal_growth_spurt,L4,morning testosterone at 50% growth velocity increase (boys),3.1,nmol/L,human,albin2013,False,grade_A_B|unread_source|sole_source
4,2,2,p_7da567114f,rare_variant_height,L8,per-allele effect of rare STC2 height-increasing alleles,1-2,cm,human,marouli2017,False,grade_A_B|unread_source|sole_source
4,2,2,p_4d0169607d,rare_variant_height,L8,independent rare non-coding height associations,29,variants,human,hawkes2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_7cfcf51b6b,rare_variant_height,L8,"effect-size range, rare non-coding height variants",-7 to +4.7,cm,human,hawkes2024,False,grade_A_B|unread_source|sole_source
4,1,4,p_f100b4c54f,resting_zone,L1,resting zone height correlation with tibial growth rate,high linear correlation,qualitative,mouse,wilson2021,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_5ba5c8bba2,sanders_staging,L7,correlation of Sanders stage with scoliosis curve acceleration phase,0.91,correlation coefficient,human,sanders2008,False,grade_A_B|unread_source|sole_source
4,2,2,p_2446f3756d,schmid_metaphyseal_chondrodysplasia,L11,"height Z, COL10A1 missense (dominant-negative) variants",-3.62,SDS,human,meng2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_c228532a51,schmid_metaphyseal_chondrodysplasia,L11,"height Z, COL10A1 truncating (haploinsufficiency) variants",-1.99,SDS,human,meng2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_29201dead5,schmid_metaphyseal_chondrodysplasia,L11,"age at onset, NC1-domain variants",12,months,human,meng2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_83860a63b8,schmid_metaphyseal_chondrodysplasia,L11,"age at onset, non-NC1-domain variants",72,months,human,meng2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_3a0800bbd0,secondary_ossification_center,L0,gestational age at which proximal tibial ossification centre is first visible on ultrasoun,33,weeks gestation,human,funaki2020,False,grade_A_B|unread_source|sole_source
4,2,2,p_85dae0d6f7,secondary_ossification_center,L0,"chondrocyte death under 1 N load, growth plate without SOC",40,% of epiphyseal chondroc,rat,xie2020,False,grade_A_B|unread_source|sole_source
4,2,2,p_de3767531c,secondary_ossification_center,L0,"epiphyseal cartilage stiffness, vehicle versus axitinib-treated mice",8.1 vs 10.5,kPa (nanoindentation),mouse,xie2020,False,grade_A_B|unread_source|sole_source
4,2,2,p_569ef05762,secular_trend_height,L10,secular trend in height at ages 4 / 9 / 14 / 18,0.35 / 0.46 / 0.38 / not detectable,SD per decade,human,eichelberger2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_2f2f70ce1d,sex_difference_fusion_timing,L7,correlation of fusion score with pubertal development,0.514-0.598,Spearman rho,human,kvist2021,False,grade_A_B|unread_source|sole_source
4,2,2,p_9dc880675f,sex_difference_fusion_timing,L7,excess Greulich-Pyle bone-age bias in females relative to males,3.9,months,human,guevel2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_15f2bb168c,shox_gene,L8,PAR1 interval deleted in short stature,170,kb,human,rao1997,False,grade_A_B|unread_source|sole_source
4,2,2,p_c0bdc4f4bc,shox_gene,L8,"median height SDS, SHOX nullizygous (Langer mesomelic dysplasia)",-6.3,SDS,human,doan2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_e4faca3937,shox_gene,L8,"median height SDS, SHOX haploinsufficient (Leri-Weill dyschondrosteosis)",-2.4,SDS,human,doan2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_961375bba3,shox_gene,L8,"median height SDS, SHOX variant presenting as idiopathic short stature",-2.1,SDS,human,doan2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_f612c29fff,shox_gene,L8,SHOX variant yield in unselected idiopathic short stature,3,of 102 patients,human,andrade2022,False,grade_A_B|unread_source|sole_source
4,2,2,p_868b695192,shox_haploinsufficiency,L8,median height SDS in molecularly confirmed Leri-Weill dyschondrosteosis,-2.4,SDS,human,doan2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_67b273689d,shox_haploinsufficiency,L8,median height SDS in SHOX-positive idiopathic short stature,-2.1,SDS,human,doan2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_3102d5b269,shox_haploinsufficiency,L8,height SDS after growth hormone in SHOX deficiency,-2.0,SDS,human,doan2026,False,grade_A_B|unread_source|sole_source
